crash_numb,city_town_name,crash_date,crash_severity_descr,crash_status,crash_time_2,max_injr_svrty_cl,numb_vehc,numb_fatal_injr,numb_nonfatal_injr,weath_cond_descr,speed_limit,lat,lon,dist_dirc_exit,vehc_unit_numb,driver_age,max_injr_svrty_vl,total_occpt_in_vehc,pers_numb,age,injy_stat_descr
"4573195","BOSTON","07/24/2018","Property damage only (none injured)","Closed","10:30 AM","No injury","2","0","0","Not Reported","25","42.36910036","-71.02804181","","1","42","No injury","1","1","42","No injury"
"4573195","BOSTON","07/24/2018","Property damage only (none injured)","Closed","10:30 AM","No injury","2","0","0","Not Reported","25","42.36910036","-71.02804181","","2","36","No injury","1","2","36","No injury"
"4579339","BOSTON","08/09/2018","Property damage only (none injured)","Closed","7:09 AM","No injury","2","0","0","Cloudy/Rain","30","42.37221292","-71.13173710","","1","29","No injury","1","1","29","No injury"
"4579339","BOSTON","08/09/2018","Property damage only (none injured)","Closed","7:09 AM","No injury","2","0","0","Cloudy/Rain","30","42.37221292","-71.13173710","","2","21","No injury","1","2","21","No injury"
"4579337","BOSTON","07/31/2018","Property damage only (none injured)","Closed","7:20 AM","No injury","3","0","0","Clear/Cloudy","40","42.35057703","-71.09581961","","2","22","No injury","1","2","22","No injury"
"4579337","BOSTON","07/31/2018","Property damage only (none injured)","Closed","7:20 AM","No injury","3","0","0","Clear/Cloudy","40","42.35057703","-71.09581961","","1","41","No injury","1","1","41","No injury"
"4579337","BOSTON","07/31/2018","Property damage only (none injured)","Closed","7:20 AM","No injury","3","0","0","Clear/Cloudy","40","42.35057703","-71.09581961","","3","35","No injury","1","3","35","No injury"
"4579336","BOSTON","08/12/2018","Non-fatal injury","Closed","11:00 PM","Non-fatal injury - Possible","2","0","1","Rain","30","42.37409469","-71.02960919","","1","26","No injury","1","1","26","No injury"
"4579336","BOSTON","08/12/2018","Non-fatal injury","Closed","11:00 PM","Non-fatal injury - Possible","2","0","1","Rain","30","42.37409469","-71.02960919","","2","53","Non-fatal injury - Possible","1","2","53","Non-fatal injury - Possible"
"4579102","BOSTON","08/08/2018","Property damage only (none injured)","Closed","6:35 AM","No injury","2","0","0","Clear","45","42.35812039","-71.05138669","","1","48","No injury","1","1","48","No injury"
"4579102","BOSTON","08/08/2018","Property damage only (none injured)","Closed","6:35 AM","No injury","2","0","0","Clear","45","42.35812039","-71.05138669","","2","30","No injury","1","2","30","No injury"
"4579101","BOSTON","08/07/2018","Property damage only (none injured)","Closed","4:45 PM","No injury","2","0","0","Clear","45","42.34763600","-71.05160954","","1","32","No injury","1","1","32","No injury"
"4579101","BOSTON","08/07/2018","Property damage only (none injured)","Closed","4:45 PM","No injury","2","0","0","Clear","45","42.34763600","-71.05160954","","2","26","No injury","1","2","26","No injury"
"4579100","BOSTON","08/06/2018","Non-fatal injury","Closed","7:38 PM","Non-fatal injury - Possible","2","0","1","Clear","25","42.34278847","-71.06175760","","1","25","Non-fatal injury - Possible","2","1","25","No injury"
"4579100","BOSTON","08/06/2018","Non-fatal injury","Closed","7:38 PM","Non-fatal injury - Possible","2","0","1","Clear","25","42.34278847","-71.06175760","","1","25","Non-fatal injury - Possible","2","2","26","Non-fatal injury - Possible"
"4579100","BOSTON","08/06/2018","Non-fatal injury","Closed","7:38 PM","Non-fatal injury - Possible","2","0","1","Clear","25","42.34278847","-71.06175760","","2","24","No injury","1","3","24","No injury"
"4579099","BOSTON","08/06/2018","Non-fatal injury","Closed","7:00 PM","Non-fatal injury - Possible","1","0","1","Clear","45","42.34865137","-71.10467740","","1","26","Non-fatal injury - Possible","1","1","26","Non-fatal injury - Possible"
"4579098","BOSTON","08/06/2018","Property damage only (none injured)","Closed","10:15 AM","No injury","2","0","0","Clear","55","42.34075253","-71.06293207","","1","29","No injury","1","1","29","No injury"
"4579098","BOSTON","08/06/2018","Property damage only (none injured)","Closed","10:15 AM","No injury","2","0","0","Clear","55","42.34075253","-71.06293207","","2","24","No injury","1","2","24","No injury"
"4579097","BOSTON","08/06/2018","Non-fatal injury","Closed","7:31 AM","Non-fatal injury - Non-incapacitating","2","0","1","Clear","35","42.38330776","-71.04895356","","1","23","Non-fatal injury - Non-incapacitating","1","1","23","Non-fatal injury - Non-incapacitating"
"4579097","BOSTON","08/06/2018","Non-fatal injury","Closed","7:31 AM","Non-fatal injury - Non-incapacitating","2","0","1","Clear","35","42.38330776","-71.04895356","","2","35","No injury","1","2","35","No injury"
"4579096","BOSTON","08/06/2018","Property damage only (none injured)","Closed","5:06 AM","No injury","2","0","0","Clear","","42.33544139","-71.06480388","","1","53","No injury","1","1","53","No injury"
"4579096","BOSTON","08/06/2018","Property damage only (none injured)","Closed","5:06 AM","No injury","2","0","0","Clear","","42.33544139","-71.06480388","","2","27","No injury","1","2","27","No injury"
"4579095","BOSTON","08/05/2018","Property damage only (none injured)","Closed","1:55 AM","No injury","1","0","0","Clear","55","42.37189701","-71.06710207","","1","19","No injury","1","1","19","No injury"
"4579094","BOSTON","08/04/2018","Non-fatal injury","Closed","10:55 AM","Non-fatal injury - Non-incapacitating","3","0","3","Rain","45","42.33068684","-71.06142917","","1","29","No injury","1","1","29","No injury"
"4579094","BOSTON","08/04/2018","Non-fatal injury","Closed","10:55 AM","Non-fatal injury - Non-incapacitating","3","0","3","Rain","45","42.33068684","-71.06142917","","2","59","Non-fatal injury - Non-incapacitating","3","4","16","Non-fatal injury - Non-incapacitating"
"4579094","BOSTON","08/04/2018","Non-fatal injury","Closed","10:55 AM","Non-fatal injury - Non-incapacitating","3","0","3","Rain","45","42.33068684","-71.06142917","","2","59","Non-fatal injury - Non-incapacitating","3","3","16","Non-fatal injury - Non-incapacitating"
"4579094","BOSTON","08/04/2018","Non-fatal injury","Closed","10:55 AM","Non-fatal injury - Non-incapacitating","3","0","3","Rain","45","42.33068684","-71.06142917","","2","59","Non-fatal injury - Non-incapacitating","3","2","59","Non-fatal injury - Non-incapacitating"
"4579094","BOSTON","08/04/2018","Non-fatal injury","Closed","10:55 AM","Non-fatal injury - Non-incapacitating","3","0","3","Rain","45","42.33068684","-71.06142917","","3","18","No injury","1","5","18","No injury"
"4579093","BOSTON","08/01/2018","Property damage only (none injured)","Closed","6:05 AM","No injury","2","0","0","Clear","45","42.33364341","-71.06395889","","1","47","No injury","1","1","47","No injury"
"4579093","BOSTON","08/01/2018","Property damage only (none injured)","Closed","6:05 AM","No injury","2","0","0","Clear","45","42.33364341","-71.06395889","","2","28","No injury","1","2","28","No injury"
"4579092","BOSTON","07/30/2018","Property damage only (none injured)","Closed","9:25 AM","No injury","2","0","0","Clear","45","42.35489012","-71.11822959","","1","18","No injury","1","1","18","No injury"
"4579092","BOSTON","07/30/2018","Property damage only (none injured)","Closed","9:25 AM","No injury","2","0","0","Clear","45","42.35489012","-71.11822959","","2","30","No injury","2","2","30","No injury"
"4579091","BOSTON","07/30/2018","Property damage only (none injured)","Closed","5:16 AM","No injury","1","0","0","Clear","45","42.36374339","-71.05814864","","1","46","No injury","3","1","46","No injury"
"4578556","BOSTON","08/04/2018","Property damage only (none injured)","Closed","2:00 AM","No injury","1","0","0","Clear","25","42.36092347","-71.11778327","","1","34","No injury","2","2","25","No injury"
"4578556","BOSTON","08/04/2018","Property damage only (none injured)","Closed","2:00 AM","No injury","1","0","0","Clear","25","42.36092347","-71.11778327","","1","34","No injury","2","1","34","No injury"
"4578555","BOSTON","08/08/2018","Property damage only (none injured)","Closed","1:02 PM","No injury","2","0","0","Clear","25","42.34093760","-71.10011355","","1","46","No injury","1","1","46","No injury"
"4578555","BOSTON","08/08/2018","Property damage only (none injured)","Closed","1:02 PM","No injury","2","0","0","Clear","25","42.34093760","-71.10011355","","2","44","No injury","1","2","44","No injury"
"4578554","BOSTON","08/08/2018","Property damage only (none injured)","Closed","4:10 AM","No injury","1","0","0","Clear","30","42.36374409","-71.07040237","","1","46","No injury","2","1","46","No injury"
"4578549","BOSTON","07/22/2018","Property damage only (none injured)","Closed","5:35 AM","No injury","1","0","0","Rain","30","42.36101557","-71.07237007","","1","37","No injury","2","1","37","No injury"
"4578531","BOSTON","08/08/2018","Unknown","Closed","8:53 PM","Not reported","2","0","0","Rain","25","42.36910036","-71.02804181","","1","58","Not reported","0","1","58","Not reported"
"4578531","BOSTON","08/08/2018","Unknown","Closed","8:53 PM","Not reported","2","0","0","Rain","25","42.36910036","-71.02804181","","2","54","Not reported","1","2","54","Not reported"
"4578530","BOSTON","07/18/2018","Property damage only (none injured)","Closed","5:45 AM","No injury","2","0","0","Clear","25","42.36611147","-71.01793103","","1","51","No injury","1","1","51","No injury"
"4578530","BOSTON","07/18/2018","Property damage only (none injured)","Closed","5:45 AM","No injury","2","0","0","Clear","25","42.36611147","-71.01793103","","2","79","No injury","2","2","79","No injury"
"4578507","BOSTON","08/09/2018","Property damage only (none injured)","Closed","6:40 AM","No injury","3","0","0","Cloudy","30","42.37144392","-71.06680639","","1","62","No injury","1","1","62","No injury"
"4578507","BOSTON","08/09/2018","Property damage only (none injured)","Closed","6:40 AM","No injury","3","0","0","Cloudy","30","42.37144392","-71.06680639","","2","32","No injury","1","2","32","No injury"
"4578507","BOSTON","08/09/2018","Property damage only (none injured)","Closed","6:40 AM","No injury","3","0","0","Cloudy","30","42.37144392","-71.06680639","","3","23","No injury","1","3","23","No injury"
"4578506","BOSTON","08/04/2018","Non-fatal injury","Closed","10:40 AM","Non-fatal injury - Non-incapacitating","2","0","2","Rain","45","42.34865137","-71.10467740","","1","26","Non-fatal injury - Non-incapacitating","1","1","26","Non-fatal injury - Non-incapacitating"
"4578506","BOSTON","08/04/2018","Non-fatal injury","Closed","10:40 AM","Non-fatal injury - Non-incapacitating","2","0","2","Rain","45","42.34865137","-71.10467740","","2","49","Non-fatal injury - Non-incapacitating","2","2","49","Non-fatal injury - Non-incapacitating"
"4578505","BOSTON","07/30/2018","Property damage only (none injured)","Closed","10:43 AM","No injury","3","0","0","Clear","45","42.35707263","-71.05143494","","2","28","No injury","1","2","28","No injury"
"4578505","BOSTON","07/30/2018","Property damage only (none injured)","Closed","10:43 AM","No injury","3","0","0","Clear","45","42.35707263","-71.05143494","","1","42","No injury","1","1","42","No injury"
"4578505","BOSTON","07/30/2018","Property damage only (none injured)","Closed","10:43 AM","No injury","3","0","0","Clear","45","42.35707263","-71.05143494","","3","41","No injury","1","3","41","No injury"
"4578500","BOSTON","08/08/2018","Property damage only (none injured)","Closed","3:13 PM","No injury","3","0","0","Clear/Snow","55","42.32414632","-71.05560514","","1","44","No injury","1","1","44","No injury"
"4578500","BOSTON","08/08/2018","Property damage only (none injured)","Closed","3:13 PM","No injury","3","0","0","Clear/Snow","55","42.32414632","-71.05560514","","2","29","No injury","1","2","29","No injury"
"4578500","BOSTON","08/08/2018","Property damage only (none injured)","Closed","3:13 PM","No injury","3","0","0","Clear/Snow","55","42.32414632","-71.05560514","","3","","No injury","1","3","118","No injury"
"4578498","BOSTON","08/07/2018","Property damage only (none injured)","Closed","8:40 AM","No injury","2","0","0","Clear","55","42.27466587","-71.05031398","","1","52","No injury","1","1","52","No injury"
"4578498","BOSTON","08/07/2018","Property damage only (none injured)","Closed","8:40 AM","No injury","2","0","0","Clear","55","42.27466587","-71.05031398","","2","44","No injury","3","2","44","No injury"
"4578496","BOSTON","08/07/2018","Property damage only (none injured)","Closed","5:35 AM","No injury","3","0","0","Clear","55","42.31077245","-71.05296074","","2","","Not reported","","2","","Not reported"
"4578496","BOSTON","08/07/2018","Property damage only (none injured)","Closed","5:35 AM","No injury","3","0","0","Clear","55","42.31077245","-71.05296074","","1","48","No injury","1","1","48","No injury"
"4578496","BOSTON","08/07/2018","Property damage only (none injured)","Closed","5:35 AM","No injury","3","0","0","Clear","55","42.31077245","-71.05296074","","3","","Not reported","","3","","Not reported"
"4578493","BOSTON","08/04/2018","Property damage only (none injured)","Closed","1:03 PM","No injury","2","0","0","Rain","35","42.27813283","-71.07472758","","1","58","No injury","1","1","58","No injury"
"4578493","BOSTON","08/04/2018","Property damage only (none injured)","Closed","1:03 PM","No injury","2","0","0","Rain","35","42.27813283","-71.07472758","","2","71","No injury","2","3","53","No injury"
"4578493","BOSTON","08/04/2018","Property damage only (none injured)","Closed","1:03 PM","No injury","2","0","0","Rain","35","42.27813283","-71.07472758","","2","71","No injury","2","2","71","No injury"
"4578491","BOSTON","07/07/2018","Property damage only (none injured)","Closed","5:55 PM","No injury","2","0","0","Clear","35","42.28607784","-71.04331461","","1","51","No injury","1","1","51","No injury"
"4578491","BOSTON","07/07/2018","Property damage only (none injured)","Closed","5:55 PM","No injury","2","0","0","Clear","35","42.28607784","-71.04331461","","2","30","No injury","1","2","30","No injury"
"4578490","BOSTON","07/03/2018","Property damage only (none injured)","Closed","4:21 PM","No injury","3","0","0","Clear","55","42.31132510","-71.05293653","","2","26","No injury","1","2","26","No injury"
"4578490","BOSTON","07/03/2018","Property damage only (none injured)","Closed","4:21 PM","No injury","3","0","0","Clear","55","42.31132510","-71.05293653","","1","33","No injury","1","1","33","No injury"
